"covar","value","std_error","t_value","p_value","id_covar","aic","r2","sig_lags","iter_start","iter_end","start_date","end_date","n","pe"
"Intercept",0.56101545538895,0.387652328900756,1.44721291106335,0.151472739213012,"air_temp_mean",66.8204575212801,0.619759939800961,1,153,253,"2013-03-19","2021-06-15",101,0.841943435610057
"air_temp_mean",0.027201205989258,0.0107423432270247,2.53214828593704,0.0131532656306532,"air_temp_mean",66.8204575212801,0.619759939800961,1,153,253,"2013-03-19","2021-06-15",101,0.841943435610057
"tli_lag_1",0.709428918104891,0.0668141106458019,10.6179504785411,2.56996486259238e-17,"air_temp_mean",66.8204575212801,0.619759939800961,1,153,253,"2013-03-19","2021-06-15",101,0.841943435610057
"tli_lag_8",-0.0188558991129542,0.0784349143921005,-0.240401857503057,0.810590878635075,"air_temp_mean",66.8204575212801,0.619759939800961,1,153,253,"2013-03-19","2021-06-15",101,0.841943435610057
"tli_lag_10",0.103153485260914,0.0836434888996861,1.2332518241154,0.220842061521522,"air_temp_mean",66.8204575212801,0.619759939800961,1,153,253,"2013-03-19","2021-06-15",101,0.841943435610057
"Intercept",0.683927074509448,0.566178695582463,1.2079703454858,0.230332100837598,"windspeed_min",37.9687423472909,0.394495858350665,1,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"windspeed_min",0.0168120918992393,0.0944492970892171,0.178001238943669,0.859135814838198,"windspeed_min",37.9687423472909,0.394495858350665,1,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"tli_lag_1",0.615364780862044,0.0853094274586098,7.21332681737437,1.90599888169141e-10,"windspeed_min",37.9687423472909,0.394495858350665,1,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"tli_lag_10",0.226463029273802,0.0842648917101132,2.68751344335523,0.00862419602505171,"windspeed_min",37.9687423472909,0.394495858350665,1,1,101,"2000-07-11","2008-11-18",101,0.875552185939702
"Intercept",0.724066183451815,0.566487016307089,1.27816907115008,0.204589455732676,"windspeed_min",38.6425128537339,0.385781103445955,1,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"windspeed_min",0.0112071968875991,0.0945764797145843,0.118498773917368,0.905945642241862,"windspeed_min",38.6425128537339,0.385781103445955,1,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"tli_lag_1",0.601601807073096,0.0851299341131029,7.06686564885405,3.73061051272056e-10,"windspeed_min",38.6425128537339,0.385781103445955,1,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"tli_lag_10",0.232156599643327,0.0847490641940897,2.73934115793479,0.00746765536261071,"windspeed_min",38.6425128537339,0.385781103445955,1,2,102,"2000-08-23","2008-12-16",101,0.8672451991942
"Intercept",0.634641433468306,0.571983374267115,1.10954524557899,0.2702525673813,"windspeed_min",40.9248285956995,0.382101764094184,1,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"windspeed_min",0.0354348973831052,0.0953697801631659,0.371552679711334,0.711129284191218,"windspeed_min",40.9248285956995,0.382101764094184,1,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"tli_lag_1",0.608261703476506,0.0866819686518416,7.01716531058024,4.68204969429348e-10,"windspeed_min",40.9248285956995,0.382101764094184,1,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"tli_lag_10",0.241684616838883,0.0855965769004442,2.82353133256697,0.00588707516901235,"windspeed_min",40.9248285956995,0.382101764094184,1,3,103,"2000-09-28","2009-01-13",101,0.874342010303833
"Intercept",0.955263093412583,0.599395638487407,1.59371045111909,0.114627688403835,"windspeed_min",51.5968058965232,0.325697203821065,1,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"windspeed_min",-0.0249135541135515,0.09927348391713,-0.250958797158247,0.802437730384315,"windspeed_min",51.5968058965232,0.325697203821065,1,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"tli_lag_1",0.552638979933895,0.0903138195079301,6.11909653411758,2.62335892658911e-08,"windspeed_min",51.5968058965232,0.325697203821065,1,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"tli_lag_10",0.23615777611277,0.0908427344372836,2.59963306450016,0.0109624514196201,"windspeed_min",51.5968058965232,0.325697203821065,1,4,104,"2000-10-25","2009-02-17",101,0.89198866443585
"Intercept",0.950626907009576,0.599133956038776,1.58666838597286,0.116215868950855,"windspeed_min",51.5795418010473,0.331264914759453,1,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"windspeed_min",-0.0247766095105354,0.0989678305029657,-0.250350132812025,0.802906841026633,"windspeed_min",51.5795418010473,0.331264914759453,1,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"tli_lag_1",0.553024876769842,0.0893278112641106,6.19095966803378,1.91309478847444e-08,"windspeed_min",51.5795418010473,0.331264914759453,1,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"tli_lag_10",0.23665680452079,0.0908724449855353,2.60427464627435,0.0108258794567059,"windspeed_min",51.5795418010473,0.331264914759453,1,5,105,"2000-11-28","2009-03-17",101,0.890804016248327
"Intercept",1.48089063668021,0.785043283648771,1.88638087545598,0.0626184043239079,"windspeed_min",55.6611569074034,0.320609580406789,1,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"windspeed_min",0.0101950216046042,0.102302155236513,0.0996559806685822,0.920849388592201,"windspeed_min",55.6611569074034,0.320609580406789,1,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_1",0.554878211567583,0.0914367046607134,6.06844060737451,3.37357755928298e-08,"windspeed_min",55.6611569074034,0.320609580406789,1,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_4",-0.113211871433128,0.0966599105335239,-1.17123914980103,0.244737577377692,"windspeed_min",55.6611569074034,0.320609580406789,1,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"tli_lag_10",0.224503301663796,0.0967891655327312,2.31950859817957,0.0227376427754917,"windspeed_min",55.6611569074034,0.320609580406789,1,6,106,"2000-12-15","2009-04-22",101,0.886491108016021
"Intercept",0.904721653652474,0.602768832413006,1.50094299008575,0.136990975936379,"windspeed_min",54.808152402374,0.32441677508998,1,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"windspeed_min",-0.0131425414826904,0.10046875666323,-0.130812223811469,0.896225862928277,"windspeed_min",54.808152402374,0.32441677508998,1,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"tli_lag_1",0.539458144575305,0.0901677421922179,5.98282857549319,4.75665699512444e-08,"windspeed_min",54.808152402374,0.32441677508998,1,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"tli_lag_10",0.257703410478014,0.0922692087638323,2.7929513423879,0.00642181183069028,"windspeed_min",54.808152402374,0.32441677508998,1,7,107,"2001-01-18","2009-05-19",101,0.886945195085069
"Intercept",2.06242549992141,0.42486945766981,4.85425690806948,4.62185904736182e-06,"windspeed_min",62.6455719977859,0.287820477170433,1,8,108,"2001-02-14","2009-06-22",101,0.886419478102466
"windspeed_min",-0.0524732243576284,0.101063732882524,-0.519209244117499,0.604797495676156,"windspeed_min",62.6455719977859,0.287820477170433,1,8,108,"2001-02-14","2009-06-22",101,0.886419478102466
"tli_lag_1",0.545274749250564,0.0900208337102302,6.0572061685827,2.6300236183159e-08,"windspeed_min",62.6455719977859,0.287820477170433,1,8,108,"2001-02-14","2009-06-22",101,0.886419478102466
"Intercept",2.10717756759398,0.412397841231165,5.10957467988497,1.61718814784012e-06,"windspeed_min",61.5843964403414,0.286793463230138,1,9,109,"2001-03-21","2009-07-21",101,0.886586832069008
"windspeed_min",-0.0447274921857794,0.100761818104585,-0.443893262618136,0.658108405824968,"windspeed_min",61.5843964403414,0.286793463230138,1,9,109,"2001-03-21","2009-07-21",101,0.886586832069008
"tli_lag_1",0.533833900042007,0.0875598607162595,6.09678790801086,2.19981097579699e-08,"windspeed_min",61.5843964403414,0.286793463230138,1,9,109,"2001-03-21","2009-07-21",101,0.886586832069008
"Intercept",2.05109434242391,0.419012433359538,4.89506797203784,3.91517228393258e-06,"windspeed_min",64.2282320048703,0.288356234099654,1,10,110,"2001-04-18","2009-08-17",101,0.890372541193891
"windspeed_min",-0.0479186673692413,0.10213592771237,-0.469165634880093,0.640004075689251,"windspeed_min",64.2282320048703,0.288356234099654,1,10,110,"2001-04-18","2009-08-17",101,0.890372541193891
"tli_lag_1",0.545655439549854,0.0891613180841175,6.1198673513896,1.98180105358795e-08,"windspeed_min",64.2282320048703,0.288356234099654,1,10,110,"2001-04-18","2009-08-17",101,0.890372541193891
"Intercept",2.01368005900992,0.408659143314255,4.92752968324366,3.42924502795944e-06,"windspeed_min",64.0556922980363,0.296363253521999,1,11,111,"2001-05-22","2009-09-22",101,0.891760089057288
"windspeed_min",-0.0359609851580594,0.101921317579566,-0.352830850425243,0.724980802688682,"windspeed_min",64.0556922980363,0.296363253521999,1,11,111,"2001-05-22","2009-09-22",101,0.891760089057288
"tli_lag_1",0.551756460263438,0.0872817378175258,6.32155676616979,7.90949798315761e-09,"windspeed_min",64.0556922980363,0.296363253521999,1,11,111,"2001-05-22","2009-09-22",101,0.891760089057288
"Intercept",1.94803445566431,0.40602052277012,4.79787189665594,5.80559303618331e-06,"windspeed_min",63.2322230779857,0.310781062957052,1,12,112,"2001-06-21","2009-10-28",101,0.890784502288981
"windspeed_min",-0.0308497816741215,0.101662629988156,-0.30345252407611,0.762194930088263,"windspeed_min",63.2322230779857,0.310781062957052,1,12,112,"2001-06-21","2009-10-28",101,0.890784502288981
"tli_lag_1",0.566217024215459,0.0867379809531248,6.5279018256311,3.05559635872829e-09,"windspeed_min",63.2322230779857,0.310781062957052,1,12,112,"2001-06-21","2009-10-28",101,0.890784502288981
"Intercept",1.99238761468261,0.401623871628055,4.96082966036384,2.99192199914975e-06,"windspeed_min",63.4242439545097,0.306871146879096,1,13,113,"2001-07-19","2009-11-17",101,0.887697300821638
"windspeed_min",-0.0348965278130471,0.10137558199674,-0.344230110700319,0.731418380524339,"windspeed_min",63.4242439545097,0.306871146879096,1,13,113,"2001-07-19","2009-11-17",101,0.887697300821638
"tli_lag_1",0.557600880766106,0.0860042496833165,6.48341079445836,3.75454284067242e-09,"windspeed_min",63.4242439545097,0.306871146879096,1,13,113,"2001-07-19","2009-11-17",101,0.887697300821638
"Intercept",1.99136834552971,0.40227603981177,4.95025342911672,3.12457305232748e-06,"windspeed_min",63.4401345700292,0.306343116419536,1,14,114,"2001-08-22","2009-12-16",101,0.885243688065727
"windspeed_min",-0.0354011961879317,0.101367424247529,-0.34923641841274,0.727668833551332,"windspeed_min",63.4401345700292,0.306343116419536,1,14,114,"2001-08-22","2009-12-16",101,0.885243688065727
"tli_lag_1",0.557933475554016,0.0861425051129152,6.47686615129987,3.86989015248385e-09,"windspeed_min",63.4401345700292,0.306343116419536,1,14,114,"2001-08-22","2009-12-16",101,0.885243688065727
"Intercept",1.16379079597686,0.564400437336548,2.06199485150807,0.0421916809522392,"windspeed_min",56.2664383264444,0.311207120525882,1,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"windspeed_min",-0.0543471023810762,0.100734454035253,-0.539508581265122,0.590914121915119,"windspeed_min",56.2664383264444,0.311207120525882,1,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"tli_lag_1",0.508354318694822,0.0895609549043639,5.67607077478863,1.78232896937573e-07,"windspeed_min",56.2664383264444,0.311207120525882,1,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"tli_lag_10",0.231760052478797,0.0885195462266687,2.61817940057372,0.0104259107119614,"windspeed_min",56.2664383264444,0.311207120525882,1,15,115,"2001-09-18","2010-01-20",101,0.884118925522151
"Intercept",1.16511060575193,0.566860029318604,2.05537618722642,0.0428411220268038,"windspeed_min",56.3192809721733,0.309559077921393,1,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"windspeed_min",-0.057293890464913,0.10381915079861,-0.551862445648902,0.582457421424952,"windspeed_min",56.3192809721733,0.309559077921393,1,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"tli_lag_1",0.504506371816019,0.09035071584816,5.58386690221551,2.63667892908562e-07,"windspeed_min",56.3192809721733,0.309559077921393,1,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"tli_lag_10",0.235278395176529,0.0878390033955383,2.67851849499103,0.00884076455870229,"windspeed_min",56.3192809721733,0.309559077921393,1,16,116,"2001-10-16","2010-02-17",101,0.885252560557278
"Intercept",1.19518504353416,0.572990617784053,2.08587192606458,0.0399187446965846,"windspeed_min",58.3766377923676,0.300410621872665,1,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"windspeed_min",-0.037755993789849,0.104313249125433,-0.361948209900439,0.718268385955241,"windspeed_min",58.3766377923676,0.300410621872665,1,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"tli_lag_1",0.510049155179761,0.0914554664516432,5.57702207390138,2.71416605034875e-07,"windspeed_min",58.3766377923676,0.300410621872665,1,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"tli_lag_10",0.222463587698135,0.0884039219445856,2.51644477761498,0.0136889980089201,"windspeed_min",58.3766377923676,0.300410621872665,1,17,117,"2001-11-20","2010-03-23",101,0.879641594171614
"Intercept",1.9972894249838,0.407203933440276,4.90488735732398,3.7615184593762e-06,"windspeed_min",65.3145043869777,0.299736759237554,1,18,118,"2001-12-10","2010-04-21",101,0.880407940444515
"windspeed_min",-0.0302667965762321,0.101141789867456,-0.299251146493413,0.765388661825062,"windspeed_min",65.3145043869777,0.299736759237554,1,18,118,"2001-12-10","2010-04-21",101,0.880407940444515
"tli_lag_1",0.556196349421585,0.087175430071802,6.38019622000688,6.0430491680969e-09,"windspeed_min",65.3145043869777,0.299736759237554,1,18,118,"2001-12-10","2010-04-21",101,0.880407940444515
"Intercept",2.0698813786333,0.399324053936468,5.18346279977067,1.18722535032762e-06,"windspeed_min",61.6119625213481,0.299935557181921,1,19,119,"2002-01-22","2010-05-18",101,0.881712827219503
"windspeed_min",-0.0417755000370377,0.0994315363242411,-0.420143362773859,0.675309949970733,"windspeed_min",61.6119625213481,0.299935557181921,1,19,119,"2002-01-22","2010-05-18",101,0.881712827219503
"tli_lag_1",0.540028434791531,0.0853559751701109,6.32677951034214,7.72243089304826e-09,"windspeed_min",61.6119625213481,0.299935557181921,1,19,119,"2002-01-22","2010-05-18",101,0.881712827219503
"Intercept",2.10846652574369,0.404213090447286,5.21622524250896,1.03443943629091e-06,"windspeed_min",61.2697829216148,0.285169996908049,1,20,120,"2002-02-12","2010-06-16",101,0.884533846683386
"windspeed_min",-0.0401980577135269,0.0988105315441951,-0.406819567563478,0.685036780140244,"windspeed_min",61.2697829216148,0.285169996908049,1,20,120,"2002-02-12","2010-06-16",101,0.884533846683386
"tli_lag_1",0.530963867169243,0.0866380190182615,6.12853194458806,1.90557602852148e-08,"windspeed_min",61.2697829216148,0.285169996908049,1,20,120,"2002-02-12","2010-06-16",101,0.884533846683386
"Intercept",2.1642340783544,0.413017648296218,5.24005230111184,9.35568784082078e-07,"windspeed_min",64.4815530866128,0.261633836382969,1,21,121,"2002-03-19","2010-07-20",101,0.88031596629993
"windspeed_min",-0.0387369156992131,0.100770540783202,-0.384407143180385,0.701518157965742,"windspeed_min",64.4815530866128,0.261633836382969,1,21,121,"2002-03-19","2010-07-20",101,0.88031596629993
"tli_lag_1",0.516848612141412,0.088767209593671,5.82251728433584,7.50948488392144e-08,"windspeed_min",64.4815530866128,0.261633836382969,1,21,121,"2002-03-19","2010-07-20",101,0.88031596629993
"Intercept",2.10405169655492,0.411571518978126,5.11223833412715,1.59933240423367e-06,"windspeed_min",65.0429390920946,0.269291411608961,1,22,122,"2002-04-16","2010-08-17",101,0.873555802641666
"windspeed_min",-0.035284126389602,0.100987763807331,-0.349390114795676,0.72755382455216,"windspeed_min",65.0429390920946,0.269291411608961,1,22,122,"2002-04-16","2010-08-17",101,0.873555802641666
"tli_lag_1",0.529633108820836,0.0887462113843436,5.96795176446567,3.92762680443691e-08,"windspeed_min",65.0429390920946,0.269291411608961,1,22,122,"2002-04-16","2010-08-17",101,0.873555802641666
"Intercept",2.02988672536718,0.413995827825052,4.90315744492231,3.78815543973124e-06,"windspeed_min",67.5344820870528,0.280880277875746,1,23,123,"2002-05-22","2010-09-27",101,0.866221506275959
"windspeed_min",-0.0409782276696759,0.102188190009633,-0.401007471272491,0.689296599303954,"windspeed_min",67.5344820870528,0.280880277875746,1,23,123,"2002-05-22","2010-09-27",101,0.866221506275959
"tli_lag_1",0.545621572905357,0.0892613198213091,6.11263169755532,2.04775196013942e-08,"windspeed_min",67.5344820870528,0.280880277875746,1,23,123,"2002-05-22","2010-09-27",101,0.866221506275959
"Intercept",2.012727955945,0.402746948713333,4.99750019801545,2.57313034897254e-06,"windspeed_min",67.0618918455228,0.293354067916128,1,24,124,"2002-06-10","2010-10-19",101,0.865053588671276
"windspeed_min",-0.0437709211551484,0.101859332480072,-0.429719301014581,0.668352921260564,"windspeed_min",67.0618918455228,0.293354067916128,1,24,124,"2002-06-10","2010-10-19",101,0.865053588671276
"tli_lag_1",0.548983095414466,0.0870496634826421,6.30655046155273,8.47224145434084e-09,"windspeed_min",67.0618918455228,0.293354067916128,1,24,124,"2002-06-10","2010-10-19",101,0.865053588671276
"Intercept",1.92327128327712,0.402011684453146,4.78411786934336,6.13631241318088e-06,"windspeed_min",68.3531032325211,0.302967714386125,1,25,125,"2002-07-24","2010-11-16",101,0.864747755187264
"windspeed_min",-0.0241788393012221,0.103888791954368,-0.232737707758142,0.816455466380326,"windspeed_min",68.3531032325211,0.302967714386125,1,25,125,"2002-07-24","2010-11-16",101,0.864747755187264
"tli_lag_1",0.565925115186328,0.0870578066452372,6.50056711734638,3.46804828367908e-09,"windspeed_min",68.3531032325211,0.302967714386125,1,25,125,"2002-07-24","2010-11-16",101,0.864747755187264
